period_month,mode,ttd_pto_code,avg_daily_pax
2015-11-01,Ferries,NWFF,42.2890666666667
2015-11-01,Ferries,STF,54.8903666666667
2015-11-01,Ferries,LFS,40.9527
2015-11-01,TAX,TAX,969.3826285
2015-11-01,RS,RS,241.045133333333
2015-11-01,Railways,MTRC,4780.88403333333
2015-11-01,Fran_Bus,CTB,639.018966666667
2015-11-01,Fran_Bus,KMB,2771.14583333333
2015-11-01,Railways,HKT,190.9931
2015-11-01,LRB,LRB,143.9942
2015-12-01,TAX,TAX,956.783272645161
2015-12-01,Railways,HKT,188.774096774194
2015-12-01,Railways,MTRC,482.428709677419
2015-12-01,Railways,MTRC,47.0755483870968
2015-12-01,Railways,MTRC,4803.50038709677
2015-12-01,Fran_Bus,NLB,69.1180322580645
2015-12-01,Fran_Bus,LWB,102.259677419355
2015-12-01,Fran_Bus,NWFB,467.365838709677
2015-12-01,Fran_Bus,CTB,635.757612903226
2015-12-01,Fran_Bus,KMB,2707.3744516129
2015-12-01,LRB,LRB,141.041161290323
2015-12-01,Ferries,STF,61.9433870967742
2015-12-01,Ferries,NWFF,39.6208064516129
2015-12-01,PLB,RMB,315.570548387097
2015-12-01,PLB,GMB,1543.50325806452
2015-12-01,Ferries,LFS,38.5650967741935
2015-12-01,RS,RS,233.275709677419
2016-01-01,Fran_Bus,KMB,2637.63022580645
2016-01-01,Fran_Bus,CTB,606.673032258065
2016-01-01,Fran_Bus,NWFB,448.370677419355
2016-01-01,Fran_Bus,LWB,96.6813225806452
2016-01-01,Fran_Bus,NLB,66.7187096774194
2016-01-01,Railways,MTRC,4675.86696774193
2016-01-01,Railways,MTRC,42.9616129032258
2016-01-01,Railways,MTRC,480.484451612903
2016-01-01,Railways,HKT,175.476548387097
2016-01-01,PLB,GMB,1517.76767741935
2016-01-01,PLB,RMB,313.602
2016-01-01,Ferries,NWFF,35.1495483870968
2016-01-01,Ferries,STF,50.4454516129032
2016-01-01,Ferries,LFS,35.6018387096774
2016-01-01,TAX,TAX,927.521681
2016-01-01,RS,RS,231.831709677419
2016-01-01,LRB,LRB,137.913258064516
2016-02-01,Fran_Bus,KMB,2618.67231034483
2016-02-01,Fran_Bus,CTB,600.524068965517
2016-02-01,Fran_Bus,NWFB,448.315068965517
2016-02-01,Fran_Bus,LWB,96.6761034482759
2016-02-01,Fran_Bus,NLB,71.0271034482759
2016-02-01,Railways,MTRC,4522.27620689655
2016-02-01,Railways,MTRC,39.938
2016-02-01,Railways,MTRC,469.152620689655
2016-02-01,Railways,HKT,172.352448275862
2016-02-01,PLB,GMB,1486.0445862069
2016-02-01,PLB,RMB,306.598034482759
2016-02-01,Ferries,NWFF,40.1375172413793
2016-02-01,Ferries,STF,58.9961034482759
2016-02-01,Ferries,LFS,38.5125862068966
2016-02-01,TAX,TAX,924.784258655172
2016-02-01,RS,RS,227.736034482759
2016-02-01,LRB,LRB,130.430206896552
2016-03-01,Fran_Bus,KMB,2633.96051612903
2016-03-01,Fran_Bus,CTB,600.019709677419
2016-03-01,Fran_Bus,NWFB,447.693161290323
2016-03-01,Fran_Bus,LWB,98.9906451612903
2016-03-01,Fran_Bus,NLB,69.9489032258065
2016-03-01,Railways,MTRC,4543.77780645161
2016-03-01,Railways,MTRC,43.7056129032258
2016-03-01,Railways,MTRC,469.918709677419
2016-03-01,Railways,HKT,171.502
2016-03-01,PLB,GMB,1498.19596774194
2016-03-01,PLB,RMB,307.705838709677
2016-03-01,Ferries,NWFF,40.3700322580645
2016-03-01,Ferries,STF,48.4516129032258
2016-03-01,Ferries,LFS,38.4522580645161
2016-03-01,TAX,TAX,913.241854129032
2016-03-01,RS,RS,228.940225806452
2016-03-01,LRB,LRB,134.750387096774
2016-04-01,RS,RS,234.7693
2016-04-01,LRB,LRB,137.2883
2016-04-01,Fran_Bus,KMB,2695.42736666667
2016-04-01,Fran_Bus,CTB,612.539933333333
2016-04-01,Fran_Bus,NWFB,459.658733333333
2016-04-01,Fran_Bus,LWB,100.124366666667
2016-04-01,Fran_Bus,NLB,67.0038333333333
2016-04-01,Railways,MTRC,4589.42393333333
2016-04-01,Railways,MTRC,45.8523666666667
2016-04-01,Railways,MTRC,483.487966666667
2016-04-01,Railways,HKT,174.980266666667
2016-04-01,PLB,GMB,1529.13863333333
2016-04-01,PLB,RMB,314.241333333333
2016-04-01,Ferries,NWFF,39.3469
2016-04-01,Ferries,STF,49.8561
2016-04-01,Ferries,LFS,38.4333666666667
2016-04-01,TAX,TAX,926.849659533333
2016-05-01,Fran_Bus,NWFB,460.495032258064
2016-05-01,Fran_Bus,LWB,100.618838709677
2016-05-01,Fran_Bus,NLB,72.5042580645161
2016-05-01,Railways,MTRC,4532.55870967742
2016-05-01,Railways,MTRC,40.6545483870968
2016-05-01,Railways,MTRC,488.311838709677
2016-05-01,Railways,HKT,178.818967741935
2016-05-01,PLB,GMB,1535.73448387097
2016-05-01,PLB,RMB,304.045870967742
2016-05-01,Ferries,NWFF,41.311064516129
2016-05-01,Ferries,STF,50.1802258064516
2016-05-01,Ferries,LFS,39.6345483870968
2016-05-01,TAX,TAX,926.582079548387
2016-05-01,RS,RS,235.053387096774
2016-05-01,LRB,LRB,137.758483870968
2016-05-01,Fran_Bus,KMB,2700.05622580645
2016-05-01,Fran_Bus,CTB,618.847032258065
2016-06-01,Fran_Bus,KMB,2691.2673
2016-06-01,Fran_Bus,CTB,620.5616
2016-06-01,Fran_Bus,NWFB,456.543666666667
2016-06-01,Fran_Bus,LWB,102.976233333333
2016-06-01,Fran_Bus,NLB,68.4875
2016-06-01,Railways,MTRC,4554.90003333333
2016-06-01,Railways,MTRC,43.7744333333333
2016-06-01,Railways,MTRC,499.664533333333
2016-06-01,Railways,HKT,169.850966666667
2016-06-01,PLB,GMB,1554.5322
2016-06-01,PLB,RMB,309.932833333333
2016-06-01,Ferries,NWFF,37.0348
2016-06-01,Ferries,STF,46.2288666666667
2016-06-01,Ferries,LFS,36.7401333333333
2016-06-01,TAX,TAX,953.736243066667
2016-06-01,RS,RS,240.5164
2016-06-01,LRB,LRB,138.504966666667
2016-07-01,Fran_Bus,KMB,2696.90780645161
2016-07-01,Fran_Bus,CTB,624.471806451613
2016-07-01,Fran_Bus,NWFB,460.031064516129
2016-07-01,Fran_Bus,LWB,106.096129032258
2016-07-01,Fran_Bus,NLB,76.8394838709677
2016-07-01,Railways,MTRC,4597.15835483871
2016-07-01,Railways,MTRC,45.0453548387097
2016-07-01,Railways,MTRC,492.548161290323
2016-07-01,Railways,HKT,171.822967741935
2016-07-01,PLB,GMB,1531.43283870968
2016-07-01,PLB,RMB,305.768838709677
2016-07-01,Ferries,NWFF,40.8750967741935
2016-07-01,Ferries,STF,56.0588709677419
2016-07-01,Ferries,LFS,35.8091935483871
2016-07-01,TAX,TAX,954.591111032258
2016-07-01,RS,RS,230.130419354839
2016-07-01,LRB,LRB,133.665516129032
2016-08-01,Fran_Bus,KMB,2673.65503225806
2016-08-01,Fran_Bus,CTB,622.89835483871
2016-08-01,Fran_Bus,NWFB,454.023548387097
2016-08-01,Fran_Bus,LWB,104.388225806452
2016-08-01,Fran_Bus,NLB,69.7247419354839
2016-08-01,Railways,MTRC,4615.19506451613
2016-08-01,Railways,MTRC,43.1131935483871
2016-08-01,Railways,MTRC,476.474903225806
2016-08-01,Railways,HKT,176.104774193548
2016-08-01,PLB,GMB,1501.4834516129
2016-08-01,PLB,RMB,312.682967741935
2016-08-01,Ferries,NWFF,40.4827419354839
2016-08-01,Ferries,STF,56.5272580645161
2016-08-01,Ferries,LFS,35.9831935483871
2016-08-01,TAX,TAX,931.296878612903
2016-08-01,RS,RS,236.504838709677
2016-08-01,LRB,LRB,130.177193548387
2016-09-01,Fran_Bus,KMB,2820.86773333333
2016-09-01,Fran_Bus,CTB,637.817233333333
2016-09-01,Fran_Bus,NWFB,472.753933333333
2016-09-01,Fran_Bus,LWB,103.745533333333
2016-09-01,Fran_Bus,NLB,75.0184666666667
2016-09-01,Railways,MTRC,4760.70003333333
2016-09-01,Railways,MTRC,46.212
2016-09-01,Railways,MTRC,516.126766666667
2016-09-01,Railways,HKT,179.559166666667
2016-09-01,PLB,GMB,1574.81783333333
2016-09-01,PLB,RMB,306.0413
2016-09-01,Ferries,NWFF,37.9496333333333
2016-09-01,Ferries,STF,47.7009333333333
2016-09-01,Ferries,LFS,37.7029
2016-09-01,TAX,TAX,944.644960666667
2016-09-01,RS,RS,240.884933333333
2016-09-01,LRB,LRB,145.116933333333
2016-10-01,Ferries,STF,55.2426129032258
2016-10-01,Ferries,LFS,39.1090322580645
2016-10-01,TAX,TAX,926.560855709677
2016-10-01,RS,RS,232.686064516129
2016-10-01,LRB,LRB,139.584
2016-10-01,Fran_Bus,KMB,2690.13029032258
2016-10-01,Fran_Bus,CTB,618.905774193548
2016-10-01,Fran_Bus,NWFB,455.356806451613
2016-10-01,Fran_Bus,LWB,101.507580645161
2016-10-01,Fran_Bus,NLB,73.3154516129032
2016-10-01,Railways,MTRC,4632.20883870968
2016-10-01,Railways,MTRC,46.3798387096774
2016-10-01,Railways,MTRC,491.773290322581
2016-10-01,Railways,HKT,178.052709677419
2016-10-01,PLB,GMB,1514.26616129032
2016-10-01,PLB,RMB,297.403774193548
2016-10-01,Ferries,NWFF,40.358
2016-11-01,Railways,HKT,180.9213
2016-11-01,LRB,LRB,145.812233333333
2016-11-01,Railways,MTRC,44.0368
2016-11-01,Railways,MTRC,4930.3298
2016-11-01,Fran_Bus,NLB,76.3227333333333
2016-11-01,Fran_Bus,LWB,103.899933333333
2016-11-01,Fran_Bus,NWFB,470.832433333333
2016-11-01,Fran_Bus,CTB,640.392433333333
2016-11-01,Fran_Bus,KMB,2817.97663333333
2016-11-01,RS,RS,240.308533333333
2016-11-01,TAX,TAX,944.3433578
2016-11-01,Ferries,LFS,40.2048
2016-11-01,Ferries,STF,54.0128
2016-11-01,Ferries,NWFF,39.4754
2016-11-01,PLB,RMB,308.748433333333
2016-11-01,PLB,GMB,1562.6004
2016-11-01,Railways,MTRC,504.1369
2016-12-01,LRB,LRB,141.916838709677
2016-12-01,RS,RS,229.702096774194
2016-12-01,TAX,TAX,923.939710258065
2016-12-01,Ferries,LFS,40.0157096774194
2016-12-01,Ferries,STF,66.5022903225806
2016-12-01,Ferries,NWFF,40.5923225806452
2016-12-01,PLB,RMB,300.684129032258
2016-12-01,PLB,GMB,1523.21219354839
2016-12-01,Railways,HKT,193.400483870968
2016-12-01,Railways,MTRC,487.628225806452
2016-12-01,Railways,MTRC,47.1364193548387
2016-12-01,Railways,MTRC,4897.72274193548
2016-12-01,Fran_Bus,NLB,76.276
2016-12-01,Fran_Bus,LWB,106.511774193548
2016-12-01,Fran_Bus,NWFB,468.300419354839
2016-12-01,Fran_Bus,CTB,635.460096774194
2016-12-01,Fran_Bus,KMB,2785.75890322581
2017-01-01,Fran_Bus,KMB,2738.01638709677
2017-01-01,Fran_Bus,CTB,579.157903225806
2017-01-01,Fran_Bus,NWFB,448.225516129032
2017-01-01,Fran_Bus,LWB,102.856258064516
2017-01-01,Fran_Bus,NLB,79.5768709677419
2017-01-01,Railways,MTRC,4804.21819354839
2017-01-01,Railways,MTRC,43.3762903225806
2017-01-01,Railways,MTRC,484.265451612903
2017-01-01,Railways,HKT,183.504903225806
2017-01-01,PLB,GMB,1499.62135483871
2017-01-01,PLB,RMB,287.612225806452
2017-01-01,Ferries,NWFF,39.0904193548387
2017-01-01,Ferries,STF,58.425935483871
2017-01-01,Ferries,LFS,39.0629677419355
2017-01-01,TAX,TAX,922.588582741936
2017-01-01,RS,RS,228.043225806452
2017-01-01,LRB,LRB,137.344032258065
2017-02-01,Fran_Bus,KMB,2740.90314285714
2017-02-01,Fran_Bus,CTB,576.498285714286
2017-02-01,Fran_Bus,NWFB,447.089142857143
2017-02-01,Fran_Bus,LWB,103.985357142857
2017-02-01,Fran_Bus,NLB,79.6126428571429
2017-02-01,Railways,MTRC,4793.39235714286
2017-02-01,Railways,MTRC,42.6530714285714
2017-02-01,Railways,MTRC,482.089607142857
2017-02-01,Railways,HKT,178.761
2017-02-01,PLB,GMB,1518.04832142857
2017-02-01,PLB,RMB,305.432678571429
2017-02-01,Ferries,NWFF,39.1985
2017-02-01,Ferries,STF,55.8986071428571
2017-02-01,Ferries,LFS,38.4435
2017-02-01,TAX,TAX,910.242768464286
2017-02-01,RS,RS,236.608535714286
2017-02-01,LRB,LRB,137.944357142857
2017-03-01,PLB,GMB,1538.86277419355
2017-03-01,PLB,RMB,303.224838709677
2017-03-01,Ferries,NWFF,37.2815161290323
2017-03-01,Ferries,STF,50.1277096774194
2017-03-01,Ferries,LFS,37.1618064516129
2017-03-01,TAX,TAX,915.013966387097
2017-03-01,RS,RS,230.730677419355
2017-03-01,LRB,LRB,140.986483870968
2017-03-01,Fran_Bus,KMB,2776.38222580645
2017-03-01,Fran_Bus,CTB,585.33164516129
2017-03-01,Fran_Bus,NWFB,453.287709677419
2017-03-01,Fran_Bus,LWB,104.583838709677
2017-03-01,Fran_Bus,NLB,78.2991290322581
2017-03-01,Railways,MTRC,4852.57529032258
2017-03-01,Railways,MTRC,44.1378709677419
2017-03-01,Railways,MTRC,488.48264516129
2017-03-01,Railways,HKT,179.161451612903
2017-04-01,PLB,GMB,1489.02133333333
2017-04-01,PLB,RMB,280.875
2017-04-01,Ferries,NWFF,45.2612333333333
2017-04-01,Ferries,STF,55.2718
2017-04-01,Ferries,LFS,41.6681666666667
2017-04-01,TAX,TAX,888.398935333333
2017-04-01,RS,RS,225.3633
2017-04-01,LRB,LRB,132.949366666667
2017-04-01,Fran_Bus,KMB,2696.98836666667
2017-04-01,Fran_Bus,CTB,568.9947
2017-04-01,Fran_Bus,NWFB,443.548633333333
2017-04-01,Fran_Bus,LWB,108.704766666667
2017-04-01,Fran_Bus,NLB,81.7096666666667
2017-04-01,Railways,MTRC,4579.0047
2017-04-01,Railways,MTRC,48.4642
2017-04-01,Railways,MTRC,467.742133333333
2017-04-01,Railways,HKT,173.663733333333
2017-05-01,PLB,GMB,1520.20951612903
2017-05-01,PLB,RMB,291.846096774194
2017-05-01,Ferries,NWFF,39.2233548387097
2017-05-01,Ferries,STF,49.3052580645161
2017-05-01,Ferries,LFS,38.2892903225806
2017-05-01,TAX,TAX,866.222515032258
2017-05-01,RS,RS,229.619806451613
2017-05-01,LRB,LRB,138.018806451613
2017-05-01,Fran_Bus,KMB,2751.35212903226
2017-05-01,Fran_Bus,CTB,576.922838709677
2017-05-01,Fran_Bus,NWFB,447.482516129032
2017-05-01,Fran_Bus,LWB,106.036032258065
2017-05-01,Fran_Bus,NLB,80.1216129032258
2017-05-01,Railways,MTRC,4609.06570967742
2017-05-01,Railways,MTRC,42.6409032258064
2017-05-01,Railways,MTRC,484.352225806452
2017-05-01,Railways,HKT,177.27064516129
2017-06-01,PLB,GMB,1525.85546666667
2017-06-01,PLB,RMB,302.829933333333
2017-06-01,Ferries,NWFF,33.2805
2017-06-01,Ferries,STF,44.1552
2017-06-01,Ferries,LFS,34.0926666666667
2017-06-01,TAX,TAX,887.973866
2017-06-01,RS,RS,236.1345
2017-06-01,LRB,LRB,138.9989
2017-06-01,Fran_Bus,KMB,2735.7097
2017-06-01,Fran_Bus,CTB,571.298533333333
2017-06-01,Fran_Bus,NWFB,438.572366666667
2017-06-01,Fran_Bus,LWB,108.040766666667
2017-06-01,Fran_Bus,NLB,73.1678333333333
2017-06-01,Railways,MTRC,4703.95316666667
2017-06-01,Railways,MTRC,44.1102666666667
2017-06-01,Railways,MTRC,494.295466666667
2017-06-01,Railways,HKT,163.6449
2017-07-01,Ferries,LFS,32.8298709677419
2017-07-01,TAX,TAX,892.66835483871
2017-07-01,RS,RS,225.229129032258
2017-07-01,LRB,LRB,133.191161290323
2017-07-01,PLB,GMB,1497.33641935484
2017-07-01,PLB,RMB,295.324580645161
2017-07-01,Ferries,NWFF,36.3100967741936
2017-07-01,Ferries,STF,53.8057419354839
2017-07-01,Fran_Bus,LWB,108.207741935484
2017-07-01,Fran_Bus,NLB,73.734935483871
2017-07-01,Railways,MTRC,4746.91425806452
2017-07-01,Railways,MTRC,42.4993548387097
2017-07-01,Railways,MTRC,482.814032258065
2017-07-01,Railways,HKT,161.179903225806
2017-07-01,Fran_Bus,KMB,2702.32416129032
2017-07-01,Fran_Bus,CTB,568.104935483871
2017-07-01,Fran_Bus,NWFB,437.653419354839
2017-08-01,Ferries,NWFF,37.3027096774194
2017-08-01,Ferries,STF,51.9900322580645
2017-08-01,PLB,GMB,1462.83816129032
2017-08-01,Fran_Bus,NLB,71.0778709677419
2017-08-01,Fran_Bus,LWB,108.109419354839
2017-08-01,Fran_Bus,NWFB,427.304419354839
2017-08-01,Fran_Bus,CTB,557.616838709677
2017-08-01,Railways,HKT,153.698612903226
2017-08-01,Railways,MTRC,465.523774193548
2017-08-01,Railways,MTRC,45.447064516129
2017-08-01,Railways,MTRC,4659.71135483871
2017-08-01,Fran_Bus,KMB,2632.44564516129
2017-08-01,LRB,LRB,129.745290322581
2017-08-01,RS,RS,230.114387096774
2017-08-01,TAX,TAX,888.745752548387
2017-08-01,Ferries,LFS,34.1070322580645
2017-08-01,PLB,RMB,302.80135483871
2017-09-01,RS,RS,239.2599
2017-09-01,TAX,TAX,915.555366666667
2017-09-01,Ferries,LFS,34.3716
2017-09-01,Ferries,STF,42.3747333333333
2017-09-01,Ferries,NWFF,33.9762666666667
2017-09-01,PLB,RMB,301.279833333333
2017-09-01,PLB,GMB,1577.42966666667
2017-09-01,Railways,HKT,168.015633333333
2017-09-01,Railways,MTRC,519.424766666667
2017-09-01,Railways,MTRC,46.9693
2017-09-01,Railways,MTRC,4957.76543333333
2017-09-01,Fran_Bus,NLB,74.7879666666667
2017-09-01,LRB,LRB,147.389333333333
2017-09-01,Fran_Bus,NWFB,456.6317
2017-09-01,Fran_Bus,CTB,595.556366666667
2017-09-01,Fran_Bus,KMB,2859.6466
2017-09-01,Fran_Bus,LWB,108.088766666667
2017-10-01,PLB,GMB,1520.60477419355
2017-10-01,Railways,MTRC,50.4271612903226
2017-10-01,Ferries,NWFF,39.0363548387097
2017-10-01,Ferries,STF,53.6109032258065
2017-10-01,Ferries,LFS,38.4552903225806
2017-10-01,Railways,MTRC,4884.82622580645
2017-10-01,Fran_Bus,NLB,79.5106774193548
2017-10-01,TAX,TAX,886.164646
2017-10-01,Fran_Bus,LWB,106.824806451613
2017-10-01,Fran_Bus,NWFB,449.47864516129
2017-10-01,Fran_Bus,CTB,579.974709677419
2017-10-01,Fran_Bus,KMB,2749.51058064516
2017-10-01,LRB,LRB,141.922096774194
2017-10-01,RS,RS,231.861387096774
2017-10-01,Railways,HKT,170.695225806452
2017-10-01,Railways,MTRC,504.904129032258
2017-10-01,PLB,RMB,284.876903225806
2017-11-01,Railways,HKT,174.009966666667
2017-11-01,Railways,MTRC,507.007533333333
2017-11-01,Railways,MTRC,5075.0447
2017-11-01,Fran_Bus,NLB,79.8114666666667
2017-11-01,Fran_Bus,LWB,109.976566666667
2017-11-01,Fran_Bus,NWFB,465.7196
2017-11-01,Fran_Bus,CTB,603.472166666667
2017-11-01,Fran_Bus,KMB,2874.59696666667
2017-11-01,LRB,LRB,147.661366666667
2017-11-01,RS,RS,239.4219
2017-11-01,TAX,TAX,907.5053432
2017-11-01,Ferries,LFS,39.1934666666667
2017-11-01,Ferries,STF,52.7649666666667
2017-11-01,Ferries,NWFF,39.0311333333333
2017-11-01,PLB,RMB,300.0116
2017-11-01,PLB,GMB,1569.50773333333
2017-11-01,Railways,MTRC,46.7666
2017-12-01,RS,RS,228.256451612903
2017-12-01,TAX,TAX,896.522368580645
2017-12-01,Ferries,LFS,38.7266774193548
2017-12-01,Ferries,STF,66.218935483871
2017-12-01,Ferries,NWFF,39.157935483871
2017-12-01,PLB,RMB,288.457258064516
2017-12-01,PLB,GMB,1517.552
2017-12-01,Railways,HKT,181.614548387097
2017-12-01,Fran_Bus,KMB,2804.57922580645
2017-12-01,Fran_Bus,CTB,590.331580645161
2017-12-01,Fran_Bus,NWFB,454.00035483871
2017-12-01,Fran_Bus,LWB,109.791419354839
2017-12-01,Fran_Bus,NLB,81.3271290322581
2017-12-01,Railways,MTRC,5005.83058064516
2017-12-01,Railways,MTRC,48.8220322580645
2017-12-01,Railways,MTRC,488.013064516129
2017-12-01,LRB,LRB,142.405870967742
2018-01-01,Railways,MTRC,4926.78283870968
2018-01-01,Railways,MTRC,45.240935483871
2018-01-01,Railways,MTRC,489.067741935484
2018-01-01,Railways,HKT,170.332451612903
2018-01-01,PLB,GMB,1528.93916129032
2018-01-01,PLB,RMB,296.280806451613
2018-01-01,Ferries,NWFF,34.5306129032258
2018-01-01,Ferries,STF,51.8035483870968
2018-01-01,Ferries,LFS,35.5685483870968
2018-01-01,TAX,TAX,876.163503645161
2018-01-01,RS,RS,230.722129032258
2018-01-01,LRB,LRB,140.497290322581
2018-01-01,Fran_Bus,KMB,2777.20087096774
2018-01-01,Fran_Bus,CTB,580.429677419355
2018-01-01,Fran_Bus,NWFB,447.242161290323
2018-01-01,Fran_Bus,LWB,105.506290322581
2018-01-01,Fran_Bus,NLB,75.637935483871
2018-02-01,PLB,GMB,1465.56328571429
2018-02-01,PLB,RMB,285.337035714286
2018-02-01,Ferries,NWFF,38.4043928571429
2018-02-01,Ferries,STF,59.4341071428571
2018-02-01,Ferries,LFS,36.9340357142857
2018-02-01,TAX,TAX,897.5112645
2018-02-01,RS,RS,223.172142857143
2018-02-01,LRB,LRB,130.272571428571
2018-02-01,Fran_Bus,KMB,2698.62682142857
2018-02-01,Fran_Bus,CTB,565.821642857143
2018-02-01,Fran_Bus,NWFB,438.339642857143
2018-02-01,Fran_Bus,LWB,105.442214285714
2018-02-01,Fran_Bus,NLB,79.2883214285714
2018-02-01,Railways,MTRC,4827.17932142857
2018-02-01,Railways,MTRC,43.4335714285714
2018-02-01,Railways,MTRC,467.657678571429
2018-02-01,Railways,HKT,164.673964285714
2018-03-01,Fran_Bus,KMB,2824.68383870968
2018-03-01,Fran_Bus,CTB,595.005580645161
2018-03-01,Fran_Bus,NWFB,460.307838709677
2018-03-01,Fran_Bus,LWB,111.385096774194
2018-03-01,Fran_Bus,NLB,79.78
2018-03-01,Railways,MTRC,4927.07890322581
2018-03-01,Railways,MTRC,48.9747096774193
2018-03-01,Railways,MTRC,486.32035483871
2018-03-01,Railways,HKT,172.452580645161
2018-03-01,PLB,GMB,1534.76783870968
2018-03-01,PLB,RMB,290.789580645161
2018-03-01,Ferries,NWFF,39.7665806451613
2018-03-01,Ferries,STF,52.8354516129032
2018-03-01,Ferries,LFS,39.5348064516129
2018-03-01,TAX,TAX,901.922730354839
2018-03-01,RS,RS,225.016
2018-03-01,LRB,LRB,139.782612903226
2018-04-01,PLB,GMB,1507.85093333333
2018-04-01,PLB,RMB,284.015233333333
2018-04-01,Ferries,NWFF,41.7483
2018-04-01,Ferries,STF,54.9259666666667
2018-04-01,Ferries,LFS,40.3833
2018-04-01,TAX,TAX,881.749570433333
2018-04-01,RS,RS,219.438866666667
2018-04-01,LRB,LRB,136.867833333333
2018-04-01,Fran_Bus,KMB,2757.02503333333
2018-04-01,Fran_Bus,CTB,587.612433333333
2018-04-01,Fran_Bus,NWFB,456.035433333333
2018-04-01,Fran_Bus,LWB,112.3237
2018-04-01,Fran_Bus,NLB,82.1588666666667
2018-04-01,Railways,MTRC,4775.94036666667
2018-04-01,Railways,MTRC,51.8107333333333
2018-04-01,Railways,MTRC,479.173033333333
2018-04-01,Railways,HKT,170.114466666667
2018-05-01,Fran_Bus,KMB,2812.90287096774
2018-05-01,Fran_Bus,CTB,599.838677419355
2018-05-01,Fran_Bus,NWFB,456.293741935484
2018-05-01,Fran_Bus,LWB,112.229387096774
2018-05-01,Fran_Bus,NLB,80.3351935483871
2018-05-01,Railways,MTRC,4800.04335483871
2018-05-01,Railways,MTRC,43.7121612903226
2018-05-01,Railways,MTRC,500.878129032258
2018-05-01,Railways,HKT,165.484161290323
2018-05-01,PLB,GMB,1538.46706451613
2018-05-01,PLB,RMB,287.354
2018-05-01,Ferries,NWFF,37.8352903225806
2018-05-01,Ferries,STF,46.8834193548387
2018-05-01,Ferries,LFS,37.9441290322581
2018-05-01,TAX,TAX,900.406338741935
2018-05-01,RS,RS,225.522903225806
2018-05-01,LRB,LRB,141.896806451613
2018-06-01,Fran_Bus,KMB,2773.17733333333
2018-06-01,Fran_Bus,CTB,593.673533333333
2018-06-01,Fran_Bus,NWFB,448.164366666667
2018-06-01,Fran_Bus,LWB,114.017166666667
2018-06-01,Fran_Bus,NLB,78.4925666666667
2018-06-01,Railways,MTRC,4779.82613333333
2018-06-01,Railways,MTRC,48.3973333333333
2018-06-01,Railways,MTRC,500.1439
2018-06-01,Railways,HKT,160.106066666667
2018-06-01,PLB,GMB,1520.4302
2018-06-01,PLB,RMB,290.1972
2018-06-01,Ferries,NWFF,34.1730333333333
2018-06-01,Ferries,STF,45.6953666666667
2018-06-01,Ferries,LFS,34.8605666666667
2018-06-01,TAX,TAX,899.515547366667
2018-06-01,RS,RS,228.3968
2018-06-01,LRB,LRB,138.839133333333
2018-07-01,Fran_Bus,CTB,598.262322580645
2018-07-01,Fran_Bus,KMB,2777.67735483871
2018-07-01,Fran_Bus,LWB,115.244741935484
2018-07-01,Fran_Bus,NLB,79.9097096774194
2018-07-01,Railways,MTRC,4832.23690322581
2018-07-01,Railways,MTRC,45.9677741935484
2018-07-01,Railways,MTRC,490.799612903226
2018-07-01,Railways,HKT,154.863612903226
2018-07-01,LRB,LRB,135.580709677419
2018-07-01,RS,RS,219.796838709677
2018-07-01,TAX,TAX,892.404761806452
2018-07-01,Ferries,LFS,32.6681290322581
2018-07-01,Ferries,STF,52.9636451612903
2018-07-01,Ferries,NWFF,36.0277741935484
2018-07-01,PLB,RMB,287.766258064516
2018-07-01,PLB,GMB,1502.69867741935
2018-07-01,Fran_Bus,NWFB,451.670741935484
2018-08-01,LRB,LRB,133.476838709677
2018-08-01,RS,RS,226.228580645161
2018-08-01,TAX,TAX,898.459789774194
2018-08-01,Ferries,LFS,33.8954516129032
2018-08-01,Ferries,STF,56.7641612903226
2018-08-01,Ferries,NWFF,35.5931935483871
2018-08-01,PLB,RMB,294.896032258065
2018-08-01,PLB,GMB,1501.22093548387
2018-08-01,Railways,HKT,153.039903225806
2018-08-01,Fran_Bus,KMB,2775.08783870968
2018-08-01,Fran_Bus,CTB,601.136032258065
2018-08-01,Fran_Bus,NWFB,454.217612903226
2018-08-01,Fran_Bus,LWB,115.901193548387
2018-08-01,Fran_Bus,NLB,78.1029677419355
2018-08-01,Railways,MTRC,4918.69487096774
2018-08-01,Railways,MTRC,476.443096774194
2018-08-01,Railways,MTRC,46.4108387096774
2018-09-01,Railways,MTRC,497.8335
2018-09-01,Railways,MTRC,49.7407
2018-09-01,Railways,MTRC,4859.2003
2018-09-01,Fran_Bus,NLB,78.9947666666667
2018-09-01,Fran_Bus,LWB,107.3133
2018-09-01,Fran_Bus,NWFB,437.043233333333
2018-09-01,Fran_Bus,CTB,574.9697
2018-09-01,Fran_Bus,KMB,2703.87713333333
2018-09-01,LRB,LRB,140.299133333333
2018-09-01,RS,RS,225.271866666667
2018-09-01,TAX,TAX,858.9295413
2018-09-01,Ferries,LFS,32.9563666666667
2018-09-01,Ferries,STF,42.3200333333333
2018-09-01,Ferries,NWFF,29.8088666666667
2018-09-01,PLB,RMB,284.7899
2018-09-01,Railways,HKT,155.752366666667
2018-09-01,PLB,GMB,1495.0702
2018-10-01,Railways,HKT,169.777774193548
2018-10-01,RS,RS,227.978806451613
2018-10-01,Railways,MTRC,52.3049032258064
2018-10-01,Railways,MTRC,5074.16196774194
